Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20230701;20230731; P4 0802; BONITO C/C.                   ;20; GUIPUZCOA           ;29092;5,45;7,5;4,5
20230701;20230731; P4 0802; BONITO C/C.                   ;33; ASTURIAS            ;15237;5,31;7,5;4,5
20230701;20230731; P4 0802; BONITO C/C.                   ;36; PONTEVEDRA          ;4073;5,38;7,5;4,5
20230701;20230731; P4 0802; BONITO C/C.                   ;39; CANTABRIA           ;24901;5,25;7,5;4,5
20230701;20230731; P4 0802; BONITO C/C.                   ;45; TOLEDO              ;399;5;7;4,8
20230701;20230731; P4 0802; BONITO C/C.                   ;48; VIZCAYA             ;20;5;7;4,8
20230701;20230731; P4 0802; BONITO C/C.                   ;60; FRANCIA             ;600;6;7,5;5,5
20230701;20230731; P4 0802; BONITO C/C.                   ;69; PORTUGAL            ;1904;5;7;4,8
20230701;20230731; P4 0901; BRECAS                        ;20; GUIPUZCOA           ;180;6,5;7;6,5
20230701;20230731; P4 1001; CALAMAR                       ;11; CADIZ               ;13800;17,33;20;16
20230701;20230731; P4 1001; CALAMAR                       ;15; LA CORUÑA           ;12201;18,15;21;16
20230701;20230731; P4 1001; CALAMAR                       ;20; GUIPUZCOA           ;12192;18,21;21;16
20230701;20230731; P4 1001; CALAMAR                       ;21; HUELVA              ;3000;18;20;16
20230701;20230731; P4 1001; CALAMAR                       ;27; LUGO                ;2960;20;21;19
20230701;20230731; P4 1001; CALAMAR                       ;30; MURCIA              ;8007;18,35;21;16
20230701;20230731; P4 1001; CALAMAR                       ;36; PONTEVEDRA          ;7486;18,37;21;16
20230701;20230731; P4 1001; CALAMAR                       ;46; VALENCIA            ;555;18,5;21;16
20230701;20230731; P4 1201; CAZON                         ;20; GUIPUZCOA           ;2100;5,5;6;5
20230701;20230731; P4 1201; CAZON                         ;45; TOLEDO              ;1500;5,5;6;5
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;3; ALICANTE            ;28;28;30;27,5
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;4; ALMERIA             ;36;20;20;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;8; BARCELONA           ;245;20,89;30;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;11; CADIZ               ;20;20;20;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;12; CASTELLON           ;885;21,45;30;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;15; LA CORUÑA           ;83;21,33;30;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;20; GUIPUZCOA           ;97;21,33;30;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;21; HUELVA              ;94;20,89;30;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;29; MALAGA              ;232;20;20;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;30; MURCIA              ;1940;21,23;30;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;36; PONTEVEDRA          ;52;21,23;30;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;46; VALENCIA            ;1178;21,04;30;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;60; FRANCIA             ;46;20;20;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;63; GRAN BRETAÑA        ;85;20;20;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;68; GRECIA              ;1593;21,6;30;20
20230701;20230731; P4 1302; DORADA DE CAPTURA             ;88; TURQUIA             ;2518;22;30;20
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;3; ALICANTE            ;446;7,2;9,3;6,1
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;4; ALMERIA             ;579;6,9;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;8; BARCELONA           ;3919;6,97;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;11; CADIZ               ;320;6,9;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;12; CASTELLON           ;14172;7;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;15; LA CORUÑA           ;1395;6,99;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;20; GUIPUZCOA           ;1553;6,97;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;21; HUELVA              ;1496;6,97;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;29; MALAGA              ;3718;7,2;9,3;6,1
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;30; MURCIA              ;31041;6,99;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;36; PONTEVEDRA          ;863;6,97;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;46; VALENCIA            ;18831;6,99;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;60; FRANCIA             ;732;6,9;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;63; GRAN BRETAÑA        ;1360;6,9;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;68; GRECIA              ;25479;6,99;9,3;5,45
20230701;20230731; P4 1304; DORADA ACUIC. MÁS 600 GR      ;88; TURQUIA             ;40270;7,01;9,3;5,45
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;3; ALICANTE            ;1198;4,8;6,7;4,8
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;4; ALMERIA             ;1557;4,9;6,6;4,9
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;8; BARCELONA           ;10531;4,88;6,7;4,8
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;11; CADIZ               ;860;4,9;6,6;4,9
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;12; CASTELLON           ;38085;4,87;6,7;4,8
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;15; LA CORUÑA           ;3745;4,87;6,7;4,8
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;20; GUIPUZCOA           ;4171;4,88;6,7;4,8
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;21; HUELVA              ;4019;4,88;6,7;4,8
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;29; MALAGA              ;9993;4,8;6,7;4,8
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;30; MURCIA              ;83421;4,87;6,7;4,8
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;36; PONTEVEDRA          ;2321;4,88;6,7;4,8
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;46; VALENCIA            ;50611;4,87;6,7;4,8
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;60; FRANCIA             ;1968;4,9;6,6;4,9
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;63; GRAN BRETAÑA        ;3655;4,9;6,6;4,9
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;68; GRECIA              ;68478;4,87;6,7;4,8
20230701;20230731; P4 1305; DORADA ACUIC. 400-600 GR      ;88; TURQUIA             ;108224;4,86;6,7;4,8
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;3; ALICANTE            ;1114;4,8;6,8;4,8
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;4; ALMERIA             ;1448;4,9;6,8;4,9
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;8; BARCELONA           ;9797;4,85;6,8;4,6
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;11; CADIZ               ;800;4,9;6,8;4,9
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;12; CASTELLON           ;35426;4,85;6,8;4,6
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;15; LA CORUÑA           ;3480;4,85;6,8;4,6
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;20; GUIPUZCOA           ;3879;4,86;6,8;4,6
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;21; HUELVA              ;3738;4,84;6,8;4,6
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;29; MALAGA              ;9296;4,8;6,8;4,8
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;30; MURCIA              ;77601;4,85;6,8;4,6
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;36; PONTEVEDRA          ;2158;4,84;6,8;4,6
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;46; VALENCIA            ;47079;4,84;6,8;4,6
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;60; FRANCIA             ;1831;4,85;6,8;4,6
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;63; GRAN BRETAÑA        ;3400;4,9;6,8;4,9
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;68; GRECIA              ;63702;4,83;6,8;4,6
20230701;20230731; P4 1306; DORADA ACUIC. 300-400 GR      ;88; TURQUIA             ;100673;4,84;6,8;4,6
20230701;20230731; P4 1601; FANECAS                       ;15; LA CORUÑA           ;200;2,5;2,5;2,25
20230701;20230731; P4 1601; FANECAS                       ;20; GUIPUZCOA           ;4947;2,5;2,5;2,25
20230701;20230731; P4 1601; FANECAS                       ;36; PONTEVEDRA          ;135;2,5;2,5;2,25
20230701;20230731; P4 1601; FANECAS                       ;46; VALENCIA            ;1170;2,5;2,5;2,25
20230701;20230731; P4 1702; GALLO GRANDE                  ;15; LA CORUÑA           ;3567;13;17;8
20230701;20230731; P4 1702; GALLO GRANDE                  ;20; GUIPUZCOA           ;6323;12,92;17;8
20230701;20230731; P4 1702; GALLO GRANDE                  ;33; ASTURIAS            ;297;13;14;10,5
20230701;20230731; P4 1702; GALLO GRANDE                  ;36; PONTEVEDRA          ;7435;13,15;17;8
20230701;20230731; P4 1702; GALLO GRANDE                  ;39; CANTABRIA           ;19;12;13;10
20230701;20230731; P4 1702; GALLO GRANDE                  ;46; VALENCIA            ;2;13;14;10,5
20230701;20230731; P4 1702; GALLO GRANDE                  ;65; HOLANDA             ;788;12;13;10
20230701;20230731; P4 1702; GALLO GRANDE                  ;67; IRLANDA             ;11169;13,35;17;8
20230701;20230731; P4 1702; GALLO GRANDE                  ;70; DINAMARCA           ;4140;12,5;13;10
20230701;20230731; P4 1703; GALLO MEDIANO                 ;15; LA CORUÑA           ;10089;6,16;8,5;3
20230701;20230731; P4 1703; GALLO MEDIANO                 ;20; GUIPUZCOA           ;21106;6,08;8,5;3
20230701;20230731; P4 1703; GALLO MEDIANO                 ;33; ASTURIAS            ;594;7,5;7,5;5,75
20230701;20230731; P4 1703; GALLO MEDIANO                 ;36; PONTEVEDRA          ;22984;6,11;8,5;3
20230701;20230731; P4 1703; GALLO MEDIANO                 ;39; CANTABRIA           ;95;6;8;4,5
20230701;20230731; P4 1703; GALLO MEDIANO                 ;46; VALENCIA            ;4;7,5;7,5;5,75
20230701;20230731; P4 1703; GALLO MEDIANO                 ;65; HOLANDA             ;3938;6;8;4,5
20230701;20230731; P4 1703; GALLO MEDIANO                 ;67; IRLANDA             ;35609;6,25;8,5;4
20230701;20230731; P4 1703; GALLO MEDIANO                 ;70; DINAMARCA           ;12166;6;8;4,5
20230701;20230731; P4 1704; GALLO PEQUEÑO                 ;15; LA CORUÑA           ;8814;3,86;6;1
20230701;20230731; P4 1704; GALLO PEQUEÑO                 ;20; GUIPUZCOA           ;18167;3,74;6;1
20230701;20230731; P4 1704; GALLO PEQUEÑO                 ;33; ASTURIAS            ;594;4,5;4,5;4
20230701;20230731; P4 1704; GALLO PEQUEÑO                 ;36; PONTEVEDRA          ;20162;3,8;6;1
20230701;20230731; P4 1704; GALLO PEQUEÑO                 ;39; CANTABRIA           ;76;4;5;1,5
20230701;20230731; P4 1704; GALLO PEQUEÑO                 ;46; VALENCIA            ;4;4,5;4,5;4
20230701;20230731; P4 1704; GALLO PEQUEÑO                 ;65; HOLANDA             ;3151;4;5;1,5
20230701;20230731; P4 1704; GALLO PEQUEÑO                 ;67; IRLANDA             ;30535;3,85;6;1,5
20230701;20230731; P4 1704; GALLO PEQUEÑO                 ;70; DINAMARCA           ;10870;3,25;5;1,5
20230701;20230731; P4 1801; HUEVAS                        ;20; GUIPUZCOA           ;1385;8,5;9,75;5,5
20230701;20230731; P4 1801; HUEVAS                        ;36; PONTEVEDRA          ;210;8,5;9,75;5,5
20230701;20230731; P4 1902; JUREL GRANDE                  ;20; GUIPUZCOA           ;139;5;12;2
20230701;20230731; P4 1902; JUREL GRANDE                  ;36; PONTEVEDRA          ;70;5;12;2
20230701;20230731; P4 1903; JUREL MEDIANO                 ;15; LA CORUÑA           ;1098;2,67;4;1,5
20230701;20230731; P4 1903; JUREL MEDIANO                 ;20; GUIPUZCOA           ;2989;2,95;4,5;1,5
20230701;20230731; P4 1903; JUREL MEDIANO                 ;36; PONTEVEDRA          ;1356;2,75;4;1,5
20230701;20230731; P4 1904; JUREL PEQUEÑO                 ;15; LA CORUÑA           ;274;2;3;1,5
20230701;20230731; P4 1904; JUREL PEQUEÑO                 ;20; GUIPUZCOA           ;956;1,86;3;1
20230701;20230731; P4 1904; JUREL PEQUEÑO                 ;36; PONTEVEDRA          ;444;1,83;3;1
20230701;20230731; P4 2002; LENGUADO GRANDE               ;3; ALICANTE            ;64;32;36;25,8
20230701;20230731; P4 2002; LENGUADO GRANDE               ;8; BARCELONA           ;60;33;34;28
20230701;20230731; P4 2002; LENGUADO GRANDE               ;11; CADIZ               ;4759;29,42;36;20
20230701;20230731; P4 2002; LENGUADO GRANDE               ;15; LA CORUÑA           ;4067;30,89;36;20
20230701;20230731; P4 2002; LENGUADO GRANDE               ;20; GUIPUZCOA           ;12625;30,48;36;20
20230701;20230731; P4 2002; LENGUADO GRANDE               ;21; HUELVA              ;3679;30,78;36;20
20230701;20230731; P4 2002; LENGUADO GRANDE               ;30; MURCIA              ;156;33;34;28
20230701;20230731; P4 2002; LENGUADO GRANDE               ;33; ASTURIAS            ;300;28;34;27,5
20230701;20230731; P4 2002; LENGUADO GRANDE               ;36; PONTEVEDRA          ;1066;32;36;25,8
20230701;20230731; P4 2002; LENGUADO GRANDE               ;39; CANTABRIA           ;3;28;34;27,5
20230701;20230731; P4 2002; LENGUADO GRANDE               ;65; HOLANDA             ;897;32;36;25,8
20230701;20230731; P4 2002; LENGUADO GRANDE               ;69; PORTUGAL            ;93;28;34;27,5
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;3; ALICANTE            ;84;24;25;20
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;8; BARCELONA           ;76;24;30;24
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;11; CADIZ               ;6180;24,67;32;17
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;15; LA CORUÑA           ;5296;24,37;32;17
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;20; GUIPUZCOA           ;16299;24,45;32;17
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;21; HUELVA              ;4737;24,38;32;17
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;30; MURCIA              ;198;24;30;24
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;33; ASTURIAS            ;380;25;28;24
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;36; PONTEVEDRA          ;1396;24,25;32;20
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;39; CANTABRIA           ;3;25;28;24
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;65; HOLANDA             ;1176;24;25;20
20230701;20230731; P4 2003; LENGUADO MEDIANO              ;69; PORTUGAL            ;118;25;28;24
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;3; ALICANTE            ;62;16;18;14
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;8; BARCELONA           ;56;18;20;15
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;11; CADIZ               ;4444;16;27;10
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;15; LA CORUÑA           ;3872;16,58;27;10
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;20; GUIPUZCOA           ;11893;16,3;27;10
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;21; HUELVA              ;3470;16,56;27;10
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;30; MURCIA              ;146;18;20;15
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;33; ASTURIAS            ;280;15;20;10
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;36; PONTEVEDRA          ;1029;16,75;20;12
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;39; CANTABRIA           ;3;15;20;10
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;65; HOLANDA             ;866;16;18;14
20230701;20230731; P4 2004; LENGUADO PEQUEÑO              ;69; PORTUGAL            ;87;15;20;10
20230701;20230731; P4 2005; LENGUADO ACUICULTURA          ;3; ALICANTE            ;11;22,5;24;21
20230701;20230731; P4 2005; LENGUADO ACUICULTURA          ;8; BARCELONA           ;8;21;22;20,5
20230701;20230731; P4 2005; LENGUADO ACUICULTURA          ;11; CADIZ               ;488;21,42;24;20,5
20230701;20230731; P4 2005; LENGUADO ACUICULTURA          ;15; LA CORUÑA           ;599;21,74;24;20,5
20230701;20230731; P4 2005; LENGUADO ACUICULTURA          ;20; GUIPUZCOA           ;1660;21,4;24;20,5
20230701;20230731; P4 2005; LENGUADO ACUICULTURA          ;21; HUELVA              ;504;21,44;24;20,5
20230701;20230731; P4 2005; LENGUADO ACUICULTURA          ;30; MURCIA              ;21;21;22;20,5
20230701;20230731; P4 2005; LENGUADO ACUICULTURA          ;33; ASTURIAS            ;40;21;22;20,5
20230701;20230731; P4 2005; LENGUADO ACUICULTURA          ;36; PONTEVEDRA          ;184;22,38;24;21
20230701;20230731; P4 2005; LENGUADO ACUICULTURA          ;65; HOLANDA             ;155;22,5;24;21
20230701;20230731; P4 2005; LENGUADO ACUICULTURA          ;69; PORTUGAL            ;12;21;22;20,5
20230701;20230731; P4 2101; LIBA                          ;20; GUIPUZCOA           ;510;2;2,5;2
20230701;20230731; P4 2501; MARRAJOS                      ;20; GUIPUZCOA           ;75;5,5;7;4
20230701;20230731; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;15; LA CORUÑA           ;11670;13,32;21;5,5
20230701;20230731; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;20; GUIPUZCOA           ;117786;13,35;21;5,5
20230701;20230731; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;27; LUGO                ;24021;13,1;21;5,5
20230701;20230731; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;33; ASTURIAS            ;10896;13,42;21;6
20230701;20230731; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;36; PONTEVEDRA          ;29972;13,41;21;5,5
20230701;20230731; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;39; CANTABRIA           ;1705;15,5;21;13
20230701;20230731; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;60; FRANCIA             ;24969;13,63;21;5,5
20230701;20230731; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;65; HOLANDA             ;4234;15,5;21;13
20230701;20230731; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;67; IRLANDA             ;19196;12,88;20;5,5
20230701;20230731; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;70; DINAMARCA           ;53443;13,5;21;5,5
20230701;20230731; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ;92; CHILE               ;2665;12,75;18;6
20230701;20230731; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;15; LA CORUÑA           ;14563;7,95;10,8;3,5
20230701;20230731; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;20; GUIPUZCOA           ;146543;7,99;10,8;3,5
20230701;20230731; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;27; LUGO                ;29732;7,89;10,8;3,5
20230701;20230731; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;33; ASTURIAS            ;13521;8,06;10,8;4
20230701;20230731; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;36; PONTEVEDRA          ;37517;8,1;10,8;3,5
20230701;20230731; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;39; CANTABRIA           ;2150;8,5;10;6
20230701;20230731; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;60; FRANCIA             ;31091;8,15;10,8;3,5
20230701;20230731; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;65; HOLANDA             ;5402;8,5;9;6
20230701;20230731; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;67; IRLANDA             ;23881;7,84;10,8;3,5
20230701;20230731; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;70; DINAMARCA           ;66785;7,8;10,5;3,5
20230701;20230731; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ;92; CHILE               ;3311;7,88;9,5;4
20230701;20230731; P4 2603; MERLUZA PINCHO +5 KG.         ;15; LA CORUÑA           ;5050;18,78;23;10
20230701;20230731; P4 2603; MERLUZA PINCHO +5 KG.         ;20; GUIPUZCOA           ;53283;18,79;23;10
20230701;20230731; P4 2603; MERLUZA PINCHO +5 KG.         ;27; LUGO                ;10869;18,63;23;10
20230701;20230731; P4 2603; MERLUZA PINCHO +5 KG.         ;33; ASTURIAS            ;4631;18,96;23;10
20230701;20230731; P4 2603; MERLUZA PINCHO +5 KG.         ;36; PONTEVEDRA          ;13134;18,75;23;10
20230701;20230731; P4 2603; MERLUZA PINCHO +5 KG.         ;39; CANTABRIA           ;720;20;23;19
20230701;20230731; P4 2603; MERLUZA PINCHO +5 KG.         ;60; FRANCIA             ;11135;19;23;10
20230701;20230731; P4 2603; MERLUZA PINCHO +5 KG.         ;65; HOLANDA             ;1752;20;23;19
20230701;20230731; P4 2603; MERLUZA PINCHO +5 KG.         ;67; IRLANDA             ;8373;18,63;22;10
20230701;20230731; P4 2603; MERLUZA PINCHO +5 KG.         ;70; DINAMARCA           ;23156;18,91;23;10
20230701;20230731; P4 2603; MERLUZA PINCHO +5 KG.         ;92; CHILE               ;1195;17,75;19;10
20230701;20230731; P4 2604; MERLUZA GRAN SOL +5 KG.       ;15; LA CORUÑA           ;8278;9,56;12,5;6
20230701;20230731; P4 2604; MERLUZA GRAN SOL +5 KG.       ;20; GUIPUZCOA           ;82473;9,64;12,5;6
20230701;20230731; P4 2604; MERLUZA GRAN SOL +5 KG.       ;27; LUGO                ;16881;9,43;12,5;6
20230701;20230731; P4 2604; MERLUZA GRAN SOL +5 KG.       ;33; ASTURIAS            ;7786;9,84;12,5;6
20230701;20230731; P4 2604; MERLUZA GRAN SOL +5 KG.       ;36; PONTEVEDRA          ;21204;9,8;12,5;6
20230701;20230731; P4 2604; MERLUZA GRAN SOL +5 KG.       ;39; CANTABRIA           ;1165;11;11,5;10,5
20230701;20230731; P4 2604; MERLUZA GRAN SOL +5 KG.       ;60; FRANCIA             ;17595;9,95;12,5;6
20230701;20230731; P4 2604; MERLUZA GRAN SOL +5 KG.       ;65; HOLANDA             ;2920;11;11,5;10,5
20230701;20230731; P4 2604; MERLUZA GRAN SOL +5 KG.       ;67; IRLANDA             ;13584;9,41;11,5;6
20230701;20230731; P4 2604; MERLUZA GRAN SOL +5 KG.       ;70; DINAMARCA           ;37777;9,36;12,5;6
20230701;20230731; P4 2604; MERLUZA GRAN SOL +5 KG.       ;92; CHILE               ;1904;8,88;11;6
20230701;20230731; P4 2605; MERLUZA DE CHILE              ;15; LA CORUÑA           ;1750;7,8;7,8;7,2
20230701;20230731; P4 2605; MERLUZA DE CHILE              ;20; GUIPUZCOA           ;18935;7,8;7,8;7,2
20230701;20230731; P4 2605; MERLUZA DE CHILE              ;27; LUGO                ;3698;7,8;7,8;7,2
20230701;20230731; P4 2605; MERLUZA DE CHILE              ;33; ASTURIAS            ;1244;7,8;7,8;7,2
20230701;20230731; P4 2605; MERLUZA DE CHILE              ;36; PONTEVEDRA          ;4447;7,8;7,8;7,2
20230701;20230731; P4 2605; MERLUZA DE CHILE              ;39; CANTABRIA           ;260;7,8;7,8;7,2
20230701;20230731; P4 2605; MERLUZA DE CHILE              ;60; FRANCIA             ;3590;7,8;7,8;7,2
20230701;20230731; P4 2605; MERLUZA DE CHILE              ;65; HOLANDA             ;292;7,8;7,8;7,2
20230701;20230731; P4 2605; MERLUZA DE CHILE              ;67; IRLANDA             ;3729;7,8;7,8;7,2
20230701;20230731; P4 2605; MERLUZA DE CHILE              ;70; DINAMARCA           ;7433;7,8;7,8;7,2
20230701;20230731; P4 2605; MERLUZA DE CHILE              ;92; CHILE               ;504;7,8;7,8;7,2
20230701;20230731; P4 2701; MUJOL                         ;20; GUIPUZCOA           ;450;2,5;3;2
20230701;20230731; P4 2701; MUJOL                         ;21; HUELVA              ;2760;2,5;3;2
20230701;20230731; P4 2801; PALOMETA-JAPUTA               ;15; LA CORUÑA           ;3036;6,5;6,5;6
20230701;20230731; P4 2801; PALOMETA-JAPUTA               ;20; GUIPUZCOA           ;565;6,5;6,5;6
20230701;20230731; P4 2801; PALOMETA-JAPUTA               ;36; PONTEVEDRA          ;3987;6,5;6,5;6
20230701;20230731; P4 3001; PESCADILLA PINCHO +1 KG.      ;15; LA CORUÑA           ;27772;10,44;15;5
20230701;20230731; P4 3001; PESCADILLA PINCHO +1 KG.      ;20; GUIPUZCOA           ;16729;10,67;15;5
20230701;20230731; P4 3001; PESCADILLA PINCHO +1 KG.      ;33; ASTURIAS            ;248;9;11;8
20230701;20230731; P4 3001; PESCADILLA PINCHO +1 KG.      ;36; PONTEVEDRA          ;12430;10,39;15;5
20230701;20230731; P4 3001; PESCADILLA PINCHO +1 KG.      ;93; CANADA              ;6269;10,25;14;5
20230701;20230731; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;15; LA CORUÑA           ;6509;4,34;6;3
20230701;20230731; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;20; GUIPUZCOA           ;3890;4,4;5,5;3
20230701;20230731; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;33; ASTURIAS            ;60;5;5,5;4
20230701;20230731; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;36; PONTEVEDRA          ;2874;4,34;6;3
20230701;20230731; P4 3002; PESCADILLA POPUL.0,2/0,8K     ;93; CANADA              ;1472;4,35;6;3,5
20230701;20230731; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;15; LA CORUÑA           ;6509;4,96;6;3,5
20230701;20230731; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;20; GUIPUZCOA           ;3890;5,1;6;3,5
20230701;20230731; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;33; ASTURIAS            ;60;5;5,5;3,5
20230701;20230731; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;36; PONTEVEDRA          ;2874;4,93;6;3,5
20230701;20230731; P4 3003; PESCAD. FINA G.SOL -0,2 K     ;93; CANADA              ;1472;4,85;6;3,5
20230701;20230731; P4 3004; PESCADILLA G.SOL DE +1 KG     ;15; LA CORUÑA           ;32261;6,68;10;4
20230701;20230731; P4 3004; PESCADILLA G.SOL DE +1 KG     ;20; GUIPUZCOA           ;19452;6,77;8,5;4
20230701;20230731; P4 3004; PESCADILLA G.SOL DE +1 KG     ;33; ASTURIAS            ;285;6,5;7,5;4
